address,bedrooms,full_bathrooms,half_bathrooms,type,size_sqft,lot_size,price,GEOCODE,zip,distance,pps,lon,lat
9005 GREENSBORO LN LAS VEGAS NV 89134,3.0,3.0,2.0,Single Family Home,6092.0,28314.0,245e4,"-115.29178,36.186092",89134,8.277645009801018,402.16677609980303,-115.29178,36.186092
86 PARRISH LN LAS VEGAS NV 89110,2.0,2.0,0.0,Single Family Home,993.0,3920.0,75e3,"-115.05425,36.16128",89110,7.3695087668813795,75.52870090634441,-115.05425,36.16128
1101 SLOOP DR LAS VEGAS NV 89128,3.0,2.0,1.0,Single Family Home,1972.0,5009.0,12e4,"-115.27339,36.183468",89128,7.358433029424878,60.851926977687626,-115.27339,36.183468
4244 GRACE ST LAS VEGAS NV 89121,5.0,3.0,0.0,Single Family Home,2373.0,6969.0,192990.0,"-115.07736,36.11291",89121,5.341582168956526,81.32743362831859,-115.07736,36.11291
2305 W HORIZON RDG PW UNIT 3923 LAS VEGAS NV 89052,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1054.0,NaN,125e3,NA,89052,NA,118.59582542694497,NA,NA
9081 FAVERSHAM CT LAS VEGAS NV 89123,4.0,2.0,1.0,Single Family Home,2321.0,7405.0,309999.0,"-115.15697,36.025013",89123,6.243302938372849,133.56268849633778,-115.15697,36.025013
600 FALCON LN LAS VEGAS NV 89107,3.0,2.0,0.0,Single Family Home,1700.0,8668.0,55e3,"-115.2148,36.164936",89107,4.187606713329611,32.35294117647059,-115.2148,36.164936
2 OLYMPIA HILLS CIR LAS VEGAS NV 89141,7.0,7.0,2.0,Single Family Home,9741.0,33976.8,575e4,"-115.19187,35.970192",89141,10.016685300239986,590.2884714095062,-115.19187,35.970192
5598 GRINDING ROCK WAY LAS VEGAS NV 89122,3.0,2.0,1.0,Single Family Home,1954.0,3484.0,199900.0,"-115.02848,36.0875",89122,8.290153874789091,102.30296827021495,-115.02848,36.0875
9303 GILCREASE AV UNIT: 2196 LAS VEGAS NV 89149,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1268.0,NaN,98999.0,"-115.30088,36.302895",89149,14.821474769847212,78.07492113564669,-115.30088,36.302895
7637 LOOKOUT HILL ST LAS VEGAS NV 89149,3.0,2.0,1.0,Single Family Home,1723.0,3484.0,203500.0,"-115.2975,36.300167",89149,14.5658182601116,118.10795124782356,-115.2975,36.300167
5040 S RAINBOW BLVD UNIT 103 LAS VEGAS NV 89118,2.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,949.0,NaN,83e3,"-115.24302,36.097027",89118,4.111486347962807,87.4604847207587,-115.24302,36.097027
10312 FALLS CHURCH AVE LAS VEGAS NV 89144,5.0,3.0,1.0,Single Family Home,3229.0,6534.0,419e3,"-115.32224,36.18665",89144,9.719157653962021,129.7615360792815,-115.32224,36.18665
8254 OLIVER TWIST LN UNIT LOT 11 LAS VEGAS NV 89113,3.0,2.0,1.0,Single Family Home,1408.0,2178.0,187190.0,"-115.27206,36.02122",89113,8.506178200052211,132.9474431818182,-115.27206,36.02122
8314 MINOTS LEDGE AVE LAS VEGAS NV 89147,5.0,3.0,0.0,Single Family Home,2993.0,6969.0,379e3,NA,89147,NA,126.62880053458069,NA,NA
10474 LYRIC ARBOR DR LAS VEGAS NV 89135,4.0,2.0,1.0,Single Family Home,2593.0,4791.0,369900.0,"-115.32142,36.08819",89135,8.512611898175475,142.65329733898957,-115.32142,36.08819
9624 TWELVE PINS DR LAS VEGAS NV 89129,4.0,3.0,0.0,Single Family Home,2432.0,7405.0,305e3,"-115.30373,36.22612",89129,10.613065610826178,125.41118421052632,-115.30373,36.22612
10524 MIDNIGHT GLEAM AV LAS VEGAS NV 89129,3.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1611.0,1306.0,124900.0,"-115.32629,36.246853",89129,12.51747646765912,77.52948479205462,-115.32629,36.246853
1651 OTTO MERIDA AVE LAS VEGAS NV 89106,4.0,2.0,0.0,Single Family Home,1548.0,3920.0,129900.0,"-115.163376,36.198345",89106,5.795011460524293,83.91472868217055,-115.163376,36.198345
65 APRICOT RIDGE AVE LAS VEGAS NV 89183,4.0,3.0,0.0,Single Family Home,2564.0,7405.0,475e3,NA,89183,NA,185.25741029641185,NA,NA
9368 JEREMY BLAINE CT LAS VEGAS NV 89139,5.0,4.0,1.0,Single Family Home,4857.0,17424.0,42e4,"-115.1893,36.01965",89139,6.614415307685103,86.47313156269303,-115.1893,36.01965
3081 WANDERING RIVER CT LAS VEGAS NV 89135,5.0,5.0,1.0,Single Family Home,4220.0,14374.8,1755e3,"-115.33109,36.13394",89135,8.95276788912597,415.8767772511848,-115.33109,36.13394
9538 PALINI CT LAS VEGAS NV 89123,3.0,2.0,1.0,Single Family Home,1688.0,5227.0,2e5,"-115.14994,36.01627",89123,6.902603060224335,118.48341232227489,-115.14994,36.01627
2755 W PEBBLE RD # 7319 LAS VEGAS NV 89123,1.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1813.0,NaN,255e3,"-115.17733,36.028423",89123,5.95023172417799,140.65085493656923,-115.17733,36.028423
8020 LA CIENEGA ST LAS VEGAS NV 89123,3.0,2.0,0.0,Single Family Home,2241.0,31363.2,529e3,"-115.161125,36.04368",89123,4.93649642992188,236.05533244087462,-115.161125,36.04368
3379 DAKOTA WAY LAS VEGAS NV 89169,4.0,3.0,0.0,Single Family Home,4433.0,15681.6,399900.0,"-115.12686,36.128315",89169,2.7380463556115737,90.20979020979021,-115.12686,36.128315
3632 RED FIR ST LAS VEGAS NV 89135,5.0,3.0,0.0,Single Family Home,3648.0,7840.0,489e3,"-115.321495,36.12372",89135,8.340703619643003,134.04605263157896,-115.321495,36.12372
9050 W WARM SPRINGS RD UNIT 1060 LAS VEGAS NV 89148,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,892.0,871.0,11e4,"-115.28876,36.05547",89148,7.6649352535647965,123.31838565022422,-115.28876,36.05547
1116 WILLOW TREE DR UNIT A LAS VEGAS NV 89128,3.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1176.0,NaN,65e3,"-115.246155,36.18428",89128,6.314252199545033,55.27210884353742,-115.246155,36.18428
ARIA LAS VEGAS NV 89138,5.0,3.0,1.0,Single Family Home; Ready to build,3600.0,130680.0,528990.0,NA,89138,NA,146.94166666666666,NA,NA
4404 SHOEN AVE LAS VEGAS NV 89110,3.0,2.0,0.0,Single Family Home,1134.0,6534.0,50370.0,"-115.07947,36.16757",89110,6.369286625033205,44.41798941798942,-115.07947,36.16757
900 ELEGANT CORAL AVE LAS VEGAS NV 89015,2.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1179.0,2613.0,119900.0,"-114.953995,36.02546",89015,13.705497947303678,101.696352841391,-114.953995,36.02546
4845 BEDROCK COVE CT LAS VEGAS NV 89131,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,999.0,2613.0,11e4,"-115.20803,36.28461",89131,11.88293190236006,110.11011011011011,-115.20803,36.28461
10261 EARLY MORNING AVE LAS VEGAS NV 89135,3.0,2.0,0.0,Single Family Home,1833.0,6098.0,349900.0,"-115.316635,36.128517",89135,8.1017362159162,190.88925259138026,-115.316635,36.128517
7207 LA PUEBLA ST LAS VEGAS NV 89120,5.0,5.0,3.0,Single Family Home,9476.0,24829.2,65e4,"-115.113174,36.059124",89120,5.078902379410287,68.59434360489658,-115.113174,36.059124
10521 HARTFORD HILLS AVE LAS VEGAS NV 89166,4.0,3.0,0.0,Single Family Home,2136.0,3484.0,199500.0,NA,89166,NA,93.39887640449439,NA,NA
7717 NATIVE WINDS CT LAS VEGAS NV 89149,3.0,3.0,0.0,Single Family Home,2853.0,5227.0,284999.0,"-115.30734,36.301487",89149,14.915183433868826,99.89449702067999,-115.30734,36.301487
5682 MOCCASIN POINT ST LAS VEGAS NV 89148,4.0,2.0,1.0,Single Family Home,1531.0,2178.0,163e3,"-115.31091,36.0858",89148,7.978788342149062,106.46636185499673,-115.31091,36.0858
6195 SEASIDE PARK AVE LAS VEGAS NV 89110,4.0,3.0,0.0,Single Family Home,2390.0,6534.0,205e3,"-115.036575,36.18476",89110,9.022803640607718,85.77405857740585,-115.036575,36.18476
5550 BETHANY BEND DR LAS VEGAS NV 89135,5.0,3.0,1.0,Single Family Home,3085.0,5662.0,474950.0,"-115.32767,36.08748",89135,8.864766152821426,153.9546191247974,-115.32767,36.08748
3733 RICK STRATTON DR LAS VEGAS NV 89120,3.0,3.0,0.0,Single Family Home,3694.0,13068.0,429900.0,"-115.08867,36.08078",89120,5.2556472820534665,116.37791012452625,-115.08867,36.08078
6633 CHARDONAY WAY LAS VEGAS NV 89108,3.0,2.0,0.0,Single Family Home,1207.0,4791.0,139e3,"-115.24099,36.225994",89108,8.571251518339666,115.16155758077879,-115.24099,36.225994
6333 SIERRA PINES CT LAS VEGAS NV 89130,3.0,2.0,1.0,Single Family Home,1982.0,8712.0,199900.0,"-115.232346,36.242928",89130,9.450141116677024,100.85771947527749,-115.232346,36.242928
2817 HIGH SAIL CT LAS VEGAS NV 89117,7.0,6.0,1.0,Single Family Home,5199.0,17859.6,998e3,"-115.288704,36.13959",89117,6.706475511160856,191.95999230621274,-115.288704,36.13959
9317 BRIGHAM AVE LAS VEGAS NV 89178,3.0,3.0,1.0,Single Family Home,1813.0,3049.0,195e3,"-115.29599,36.019",89178,9.540925912902733,107.5565361279647,-115.29599,36.019
5582 GRINDING ROCK WAY LAS VEGAS NV 89122,3.0,2.0,1.0,Single Family Home,1991.0,3484.0,193127.0,"-115.02848,36.087685",89122,8.287274210065982,97.0,-115.02848,36.087685
3419 VILLA KNOLLS SOUTH DR LAS VEGAS NV 89120,3.0,1.0,1.0,Condo/Townhome/Row Home/Co-Op,1026.0,871.0,79500.0,"-115.0996,36.097565",89120,4.262363291296449,77.48538011695906,-115.0996,36.097565
1930 BLACK WATER CT LAS VEGAS NV 89117,5.0,4.0,1.0,Single Family Home,5876.0,19166.4,105e4,"-115.262146,36.150196",89117,5.5651942448486365,178.6929884275017,-115.262146,36.150196
4212 VIA VAQUERO AVE LAS VEGAS NV 89102,4.0,2.0,0.0,Single Family Home,1680.0,6098.0,148500.0,"-115.19721,36.145096",89102,2.5038898185378855,88.39285714285714,-115.19721,36.145096
1405 VEGAS VALLEY DR APT 313 LAS VEGAS NV 89169,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,671.0,740.0,39900.0,"-115.1348,36.13699",89169,2.6258758018213437,59.46348733233979,-115.1348,36.13699
8824 SPINNING WHEEL AVE LAS VEGAS NV 89143,4.0,2.0,1.0,Single Family Home,2091.0,5227.0,21e4,"-115.2885,36.31344",89143,15.154270483661486,100.43041606886658,-115.2885,36.31344
8109 CALICO WIND ST LAS VEGAS NV 89131,4.0,2.0,0.0,Single Family Home,1673.0,4791.0,174900.0,"-115.20786,36.308456",89131,13.505735045549088,104.54273759713091,-115.20786,36.308456
384 HIGHLAND HILLS CT LAS VEGAS NV 89148,3.0,2.0,2.0,Single Family Home,2908.0,7840.0,639e3,"-115.27989,36.050583",89148,7.444510310220009,219.73865199449793,-115.27989,36.050583
11208 LAVANDOU DR LAS VEGAS NV 89141,4.0,3.0,0.0,Single Family Home,2953.0,6534.0,2e5,"-115.21495,35.98597",89141,9.180148767797599,67.72773450728073,-115.21495,35.98597
1801 POPLAR AVE LAS VEGAS NV 89101,3.0,1.0,0.0,Single Family Home,1120.0,6534.0,68900.0,"-115.124,36.16922",89101,4.6488216652651,61.517857142857146,-115.124,36.16922
7205 ROLLING SHORE CT LAS VEGAS NV 89149,3.0,2.0,1.0,Single Family Home,1783.0,2178.0,195e3,"-115.29039,36.292004",89149,13.881897976411588,109.36623667975323,-115.29039,36.292004
5732 SUNKEN RIVER TRL LAS VEGAS NV 89118,3.0,2.0,1.0,Single Family Home,1468.0,2613.0,159900.0,"-115.22018,36.09123",89118,3.1031757572786374,108.92370572207085,-115.22018,36.09123
9688 EMERAUDE AVE LAS VEGAS NV 89147,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1305.0,4356.0,169900.0,"-115.30281,36.10342",89147,7.3139609339323055,130.19157088122606,-115.30281,36.10342
5576 W ROCHELLE AVE APT 5A LAS VEGAS NV 89103,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1058.0,NaN,8e4,"-115.21737,36.11124",89103,2.5036170597215373,75.61436672967864,-115.21737,36.11124
848 DUSK DR LAS VEGAS NV 89110,3.0,2.0,0.0,Single Family Home,1505.0,6534.0,7e4,"-115.064964,36.17945",89110,7.505956222479496,46.51162790697674,-115.064964,36.17945
3111 BEL AIR DR UNIT 18 LAS VEGAS NV 89109,1.0,1.0,1.0,Condo/Townhome/Row Home/Co-Op,1534.0,NaN,175e3,"-115.14084,36.13276",89109,2.181539065414414,114.08083441981746,-115.14084,36.13276
23 E AGATE AV UNIT: 303 LAS VEGAS NV 89123,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1165.0,NaN,135e3,NA,89123,NA,115.87982832618026,NA,NA
4444 STEWART AVE LAS VEGAS NV 89110,4.0,2.0,0.0,Single Family Home,1316.0,7405.0,69e3,"-115.07927,36.1663",89110,6.32880515704246,52.43161094224924,-115.07927,36.1663
1312 WOODBRIDGE DR LAS VEGAS NV 89108,3.0,2.0,0.0,Single Family Home,1597.0,6969.0,22e4,"-115.19058,36.186756",89108,5.070132051842144,137.75829680651222,-115.19058,36.186756
7412 VIA FIORENTINO ST LAS VEGAS NV 89131,5.0,4.0,1.0,Single Family Home,4608.0,20037.6,649900.0,"-115.24329,36.295662",89131,13.087432563461372,141.03732638888889,-115.24329,36.295662
5482 PETACA RD LAS VEGAS NV 89122,2.0,2.0,0.0,Mfd/Mobile Home,2050.0,5662.0,69e3,"-115.054596,36.136112",89122,6.776393034334915,33.65853658536585,-115.054596,36.136112
7700 MAN O WAR ST LAS VEGAS NV 89131,4.0,3.0,1.0,Single Family Home,4332.0,16117.2,469e3,"-115.259415,36.299984",89131,13.664400016939853,108.264081255771,-115.259415,36.299984
5870 MEDALLION DR # 1 LAS VEGAS NV 89122,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,960.0,NaN,69900.0,"-115.041916,36.08982",89122,7.521567216618875,72.8125,-115.041916,36.08982
4813 W RICHMAR AVE LAS VEGAS NV 89139,4.0,3.0,1.0,Single Family Home,2949.0,49222.8,459e3,"-115.20691,36.01708",89139,6.9924301769159545,155.64598168870805,-115.20691,36.01708
9670 LIGHTHEART AVE LAS VEGAS NV 89148,3.0,3.0,0.0,Single Family Home,2144.0,4356.0,259990.0,"-115.30377,36.078945",89148,7.730118715783612,121.26399253731343,-115.30377,36.078945
2059 ARIVADA FERRY CT UNIT 103 LAS VEGAS NV 89156,3.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1685.0,871.0,114e3,"-115.03311,36.19677",89156,9.64797834380785,67.65578635014836,-115.03311,36.19677
10482 BADGER RAVINE ST LAS VEGAS NV 89178,3.0,2.0,1.0,Single Family Home,2103.0,3049.0,197e3,"-115.24639,35.999035",89178,8.972427632718883,93.67570137898241,-115.24639,35.999035
4030 SPARROW ROCK ST LAS VEGAS NV 89129,3.0,2.0,1.0,Single Family Home,1342.0,2613.0,145900.0,"-115.330246,36.23304",89129,12.003648126683252,108.71833084947839,-115.330246,36.23304
10414 MELON CACTUS ST LAS VEGAS NV 89141,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1002.0,2613.0,164990.0,"-115.21372,36.000263",89141,8.212155001213153,164.66067864271457,-115.21372,36.000263
6195 W COUGAR AVE LAS VEGAS NV 89139,4.0,3.0,0.0,Single Family Home,2291.0,3484.0,23e4,"-115.22862,36.033",89139,6.437798942907717,100.39284155390659,-115.22862,36.033
10712 CAPE SHORE AVE LAS VEGAS NV 89166,3.0,2.0,1.0,Single Family Home,1513.0,3920.0,176900.0,"-115.33031,36.297787",89166,15.391609490867296,116.92002643754131,-115.33031,36.297787
6955 N DURANGO DR UNIT 2116 LAS VEGAS NV 89149,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1247.0,NaN,118e3,"-115.27927,36.059864",89149,7.0539698475039705,94.6271050521251,-115.27927,36.059864
531 DAIRY CREEK AVE LAS VEGAS NV 89183,3.0,2.0,1.0,Single Family Home,1271.0,2613.0,149900.0,"-115.15197,36.003456",89183,7.754581218075875,117.93863099921322,-115.15197,36.003456
3709 RIVER CANYON RD LAS VEGAS NV 89129,5.0,3.0,0.0,Single Family Home,3215.0,7840.0,299999.0,"-115.291504,36.228153",89129,10.260271475259144,93.31228615863141,-115.291504,36.228153
4334 GASPARVILLE ST LAS VEGAS NV 89129,3.0,2.0,0.0,Single Family Home,1630.0,5662.0,175e3,"-115.325714,36.23943",89129,12.127399803109643,107.36196319018404,-115.325714,36.23943
6645 BEACH PLUM WAY LAS VEGAS NV 89156,3.0,2.0,1.0,Single Family Home,1998.0,4356.0,174900.0,"-115.02833,36.20012",89156,9.99984599802084,87.53753753753753,-115.02833,36.20012
10167 SANTA LORENA CT LAS VEGAS NV 89147,3.0,2.0,1.0,Single Family Home,1514.0,2178.0,229e3,"-115.314285,36.103592",89147,7.951493985371273,151.25495376486128,-115.314285,36.103592
508 ANTELOPE WAY LAS VEGAS NV 89145,5.0,3.0,0.0,Single Family Home,1853.0,7840.0,144900.0,"-115.250885,36.16628",89145,5.633524515482984,78.19751753912574,-115.250885,36.16628
735 GREENBRIAR TOWNHOUSE WAY LAS VEGAS NV 89121,1.0,1.0,1.0,Condo/Townhome/Row Home/Co-Op,1320.0,1742.0,49900.0,"-115.09445,36.133816",89121,4.578499105794764,37.803030303030305,-115.09445,36.133816
10410 MORNING DROP AVE LAS VEGAS NV 89129,5.0,3.0,1.0,Single Family Home,2480.0,3920.0,225e3,"-115.32513,36.24551",89129,12.405666343679448,90.7258064516129,-115.32513,36.24551
3921 YELLOW MANDARIN AVE LAS VEGAS NV 89081,3.0,2.0,0.0,Single Family Home,1615.0,4356.0,164900.0,"-115.08902,36.26088",89081,11.117359004308119,102.10526315789474,-115.08902,36.26088
2424 SUNUP DR LAS VEGAS NV 89134,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1179.0,2787.0,199999.0,"-115.28418,36.203495",89134,8.734922466834426,169.63443596268024,-115.28418,36.203495
432 STAGHORN PASS AVE LAS VEGAS NV 89183,5.0,3.0,0.0,Single Family Home,3210.0,5662.0,324900.0,"-115.1538,35.99443",89183,8.356670137093426,101.21495327102804,-115.1538,35.99443
8622 AMBER AUTUMN ST LAS VEGAS NV 89131,4.0,3.0,1.0,Single Family Home,2948.0,15681.6,439e3,"-115.22738,36.317593",89131,14.321277079169745,148.9145183175034,-115.22738,36.317593
5327 MASTERS AVE LAS VEGAS NV 89142,2.0,2.0,0.0,Single Family Home,1526.0,11325.6,165e3,"-115.05859,36.143456",89142,6.690750688396998,108.12581913499345,-115.05859,36.143456
8405 CINNAMON HILL AVE LAS VEGAS NV 89129,3.0,2.0,1.0,Single Family Home,1649.0,4356.0,186e3,"-115.277306,36.227417",89129,9.725171340295688,112.79563371740448,-115.277306,36.227417
NORTH LAS VEGAS NV 89147,3.0,3.0,0.0,Multi-Family Home; Ready to build,1900.0,87120.0,217990.0,NA,89147,NA,114.73157894736842,NA,NA
10672 BERKSHIRE WOODS AVE LAS VEGAS NV 89166,5.0,3.0,0.0,Single Family Home,3001.0,4791.0,332508.0,"-115.33164,36.278717",89166,14.379023536603047,110.79906697767412,-115.33164,36.278717
1045 PEQUOT ST LAS VEGAS NV 89019,4.0,3.0,0.0,Single Family Home,2280.0,89298.0,35e4,"-115.66053,35.82608",89019,33.808297541513134,153.50877192982455,-115.66053,35.82608
10141 IRON WOOD PEAK AVE LAS VEGAS NV 89166,5.0,3.0,0.0,Single Family Home,2591.0,4356.0,279900.0,"-115.31612,36.303986",89166,15.31489930660288,108.02778849864917,-115.31612,36.303986
2756 LEYS BURNETT AVE HENDERSON NV 89044,4.0,2.0,0.0,Single Family Home,2096.0,8276.0,16e4,"-115.107574,35.937088",89044,12.77578075092993,76.33587786259542,-115.107574,35.937088
8985 S DURANGO DR UNIT: 1182 LAS VEGAS NV 89113,3.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1175.0,NaN,99888.0,"-115.27912,36.02186",89113,8.737012210242355,85.01106382978723,-115.27912,36.02186
767 HOMEWILLOW AVE LAS VEGAS NV 89123,4.0,3.0,0.0,Single Family Home,2019.0,4791.0,228e3,"-115.14659,36.02252",89123,6.5192987772915565,112.92719167904903,-115.14659,36.02252
8321 BRITTANY HARBOR DR LAS VEGAS NV 89128,5.0,3.0,0.0,Single Family Home,2782.0,5662.0,21e4,"-115.27634,36.197662",89128,8.14056645257924,75.48526240115025,-115.27634,36.197662
11746 RUSSET RIDGE CT LAS VEGAS NV 89183,3.0,2.0,1.0,Single Family Home,1997.0,5227.0,219900.0,"-115.15978,35.97686",89183,9.527966436709358,110.1151727591387,-115.15978,35.97686
4421 E BALTIMORE AVE LAS VEGAS NV 89104,4.0,2.0,1.0,Single Family Home,1788.0,4791.0,135e3,"-115.07814,36.147064",89104,5.747853811069326,75.50335570469798,-115.07814,36.147064
3625 MAVERICK ST LAS VEGAS NV 89108,3.0,2.0,0.0,Single Family Home,1914.0,13503.6,155e3,"-115.22983,36.22512",89108,8.25702446466887,80.98223615464995,-115.22983,36.22512
10341 SETTLERS RUN AVE LAS VEGAS NV 89166,5.0,3.0,0.0,Single Family Home,2875.0,4356.0,309900.0,"-115.32122,36.289455",89166,14.6303787841808,107.79130434782608,-115.32122,36.289455
2750 S DURANGO DR APT 2061 LAS VEGAS NV 89117,3.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1098.0,2395.0,98e3,"-115.27896,36.139977",89117,6.188714522822626,89.25318761384335,-115.27896,36.139977
3732 STOWE CREEK AVE NORTH LAS VEGAS NV 89081,4.0,3.0,0.0,Single Family Home,2001.0,3484.0,179e3,"-115.093185,36.269665",89081,11.577936929463506,89.4552723638181,-115.093185,36.269665
3917 LAZY PINE ST UNIT 104 LAS VEGAS NV 89108,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1369.0,NaN,94900.0,"-115.22814,36.230732",89108,8.580727094474037,69.32067202337473,-115.22814,36.230732
3433 MONTE CARLO DR LAS VEGAS NV 89121,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1472.0,1742.0,86500.0,"-115.093185,36.12686",89121,4.533428994001879,58.76358695652174,-115.093185,36.12686
10290 GILMORE CANYON CT UNIT: 104 LAS VEGAS NV 89129,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1024.0,1045.0,84900.0,"-115.31952,36.232388",89129,11.539581902094202,82.91015625,-115.31952,36.232388
1409 CINDER ROCK DR UNIT: 202 LAS VEGAS NV 89128,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1136.0,NaN,7e4,"-115.26818,36.18689",89128,7.297122922582756,61.61971830985915,-115.26818,36.18689
1908 MOUNTAIN HILLS CT UNIT: 204 LAS VEGAS NV 89128,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,560.0,NaN,54e3,"-115.26552,36.1963",89128,7.652783039297582,96.42857142857143,-115.26552,36.1963
1911 LANGLEY ESTATES DR LAS VEGAS NV 89117,5.0,4.0,1.0,Single Family Home,4966.0,20908.8,85e4,"-115.2627,36.150314",89117,5.596596491337619,171.163914619412,-115.2627,36.150314
10619 WHITING AVE LAS VEGAS NV 89166,3.0,2.0,1.0,Single Family Home,2142.0,4791.0,248999.0,"-115.32723,36.2902",89166,14.865107762111242,116.24603174603175,-115.32723,36.2902
8432 BELLERY AVE LAS VEGAS NV 89143,3.0,2.0,1.0,Single Family Home,1768.0,2178.0,178888.0,"-115.27993,36.2957",89143,13.844277709123787,101.18099547511312,-115.27993,36.2957
9992 PEAK LOOKOUT ST LAS VEGAS NV 89178,4.0,3.0,1.0,Single Family Home,4520.0,12632.4,599e3,"-115.26024,36.007282",89178,8.87408829541546,132.52212389380531,-115.26024,36.007282
5060 TRANQUIL STREAM CT LAS VEGAS NV 89148,4.0,2.0,1.0,Single Family Home,2082.0,4791.0,199e3,"-115.30702,36.097267",89148,7.603730972256497,95.58117195004803,-115.30702,36.097267
THE CEDAR LAS VEGAS NV 89117,5.0,3.0,1.0,Single Family Home; Ready to build,3375.0,87120.0,384990.0,NA,89117,NA,114.07111111111111,NA,NA
4400 S JONES BLVD UNIT 2013 LAS VEGAS NV 89103,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,947.0,NaN,8e4,"-115.22492,36.109882",89103,2.9334376805047233,84.47729672650475,-115.22492,36.109882
LAS VEGAS NV 89166,4.0,4.0,1.0,Single Family Home,4045.5,83853.0,546500.0,NA,89166,NA,135.08836979359782,NA,NA
50 E SILVERADO RANCH BLVD UNIT 201 LAS VEGAS NV 89183,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,981.0,NaN,125e3,"-115.169624,36.013676",89183,6.9639184778964,127.420998980632,-115.169624,36.013676
9508 MOON VISTA AVE LAS VEGAS NV 89148,5.0,3.0,0.0,Single Family Home,2480.0,5662.0,27e4,"-115.299736,36.080147",89148,7.489701763639521,108.87096774193549,-115.299736,36.080147
8635 W FISHER AVE LAS VEGAS NV 89149,3.0,3.0,0.0,Single Family Home,2070.0,49658.4,349900.0,"-115.28431,36.257416",89149,11.650570192685604,169.03381642512076,-115.28431,36.257416
3722 LAS VEGAS BLVD S UNIT 1902 LAS VEGAS NV 89158,1.0,1.0,1.0,Condo/Townhome/Row Home/Co-Op,858.0,NaN,492300.0,"-115.173,36.107567",89158,0.4881914873842616,573.7762237762238,-115.173,36.107567
8950 HOMESTEAD RD LAS VEGAS NV 89143,5.0,2.0,0.0,Single Family Home,3548.0,93218.4,319999.0,"-115.28308,36.318565",89143,15.35051418012293,90.19137542277339,-115.28308,36.318565
4873 S TORREY PINES DR UNIT 101 LAS VEGAS NV 89103,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,569.0,NaN,59900.0,"-115.23403,36.10065",89103,3.5582082107653323,105.27240773286468,-115.23403,36.10065
